21002038,Wing Sword (II)
21015007,Ras Algethi (XII)
23080054,Sash (XII)
24099005,Giant Adamantite
23080039,Rose Corsage (XII)
22053033,Survival Vest (IX)
21002028,Mythgraven Blade (IV)
22054019,Dark Armor (IV)
21003006,Masamune Blade (VII)
21001021,Danjuro (XII)
21002052,Diamond Sword (IX)
22054029,Diamond Armor (IV)
21006025,Wind Spear (IV)
24098005,Giant Scarletite
24099005,Giant Adamantite
24099005,Giant Adamantite
23080035,Gauntlets (IV)
21009024,Healer's Staff (XIII)
21007019,Power Glove (XIII)
22053033,Survival Vest (IX)
22050014,Genji Shield (IV)
21006025,Wind Spear (IV)
22055024,Monk Robe (X)
23080017,Jeweled Ring (VI)
21006020,Heat Lance (X)
21003006,Masamune Blade (VII)
22056013,Gold Bangle (XIII)
21013012,Fujin's Chakram (VIII)
21002041,Defender (I)
22054037,Minotaur Plate (VIII)
22050019,Emerald Shield (X)
21030001,Official Ball (X)
21008016,Magistral Rod (X)
21010011,Hayate Bow (V)
23080017,Jeweled Ring (VI)
23080089,Soft Bracer (X)
21008014,Empyrean Rod (XII)
21002057,Betrayal Sword (VIII)
22051027,Galbadian Helmet (VIII)
21007008,Wyvern Claws (III)
21012006,Sleipnir's Tail (VIII)
22054038,Golden Armor (XII)
21008045,Morning Star (VIII)
21013012,Fujin's Chakram (VIII)
21002057,Betrayal Sword (VIII)
21008044,Flail (VIII)
22054014,Crystal Armor (V)
23080090,Power Vest (VIII)
23080047,Hyper Wrist (VIII)
22050014,Genji Shield (IV)
21006012,Golden Spear (VI)
22054014,Crystal Armor (V)
22053040,Adamant Vest (IX)
22051045,Defense Veil (X)
21006032,Partisan (VI)
21007022,Kaiser Knuckles (VI)
21009024,Healer's Staff (XIII)
22051012,Mystery Veil (VI)
21013005,Hawkeye (VI)
22056013,Gold Bangle (XIII)
22050024,Golden Shield (VI)
22054016,Diamond Armor (VI)
22052015,Crystal Helm (VI)
24099005,Giant Adamantite
23080019,Hyper Wrist (VI)
24098005,Giant Scarletite
23080033,Muscle Belt (VI)
22056016,Wizard Bracelet (VII)
22056016,Wizard Bracelet (VII)
21008015,Full Metal Staff (VII)
21008015,Full Metal Staff (VII)
21001044,Shark (VII)
21008015,Full Metal Staff (VII)
22051019,Ten-gallon Hat (VIII)
21031002,Mythril Clip (VII)
21008015,Full Metal Staff (VII)
21002033,Zantetsuken (VI)
22051019,Ten-gallon Hat (VIII)
21031003,Silver Barrette (VII)
22056016,Wizard Bracelet (VII)
22054021,Knight's Armor (I)
22056012,Wizard Armlet (X)
22053033,Survival Vest (IX)
22051019,Ten-gallon Hat (VIII)
22056012,Wizard Armlet (X)
21002064,Butterfly Edge (VII)
21004011,Hammerhead (XII)
22054021,Knight's Armor (I)
22053033,Survival Vest (IX)
22056016,Wizard Bracelet (VII)
21004007,Rune Axe (V)
22053018,Bright Armguard (X)
21004009,Giant's Axe (V)
22051007,Lamia's Tiara (V)
23080012,Protect Ring (VII)
24099004,Large Adamantite
24099004,Large Adamantite
24098004,Large Scarletite
24098004,Large Scarletite
24098004,Large Scarletite
24098004,Large Scarletite
22056016,Wizard Bracelet (VII)
21011001,Silver Harp (V)
21002041,Defender (I)
21001020,Swordbreaker (VI)
21007014,Crystal Glove (VII)
21002040,Warrior's Sword (X)
21001019,Maneater (VI)
22056008,Rune Armlet (VII)
24099003,Adamantite
24099003,Adamantite
21001010,Dancing Dagger (V)
22052006,Giant's Helm (II)
21004006,Death Sickle (V)
21013004,Shuriken (III)
23080009,Choco Feather (VII)
21008013,Light Rod (III)
21009017,Light Staff (III)
22051010,Hypno Crown (V)
22053015,Red Jacket (VI)
22053013,Diamond Vest (VI)
22052012,Diamond Helm (VI)
21012002,Blitz Whip (IV)
21030001,Official Ball (X)
22055008,White Dress (VI)
21002023,Buster Sword (VII)
21005005,Sledgehammer (XII)
23080014,Peace Ring (VII)
23080020,Hero's Ring (VI)
23080019,Hyper Wrist (VI)
21010010,Killer Bow (V)
21008014,Empyrean Rod (XII)
21001012,Ripper (II)
22052013,Genji Helm (V)
21004009,Giant's Axe (V)
21002019,Icebrand (IV)
23080009,Choco Feather (VII)
21008010,Punisher (VI)
22050014,Genji Shield (IV)
22055015,Gaia Vest (III)
21008018,Gravity Rod (VI)
21011002,Madhura Harp (III)
22051018,Feathered Hat (III)
21004007,Rune Axe (V)
21009019,Judgment Staff (V)
21001007,Cat Claws (II)
22051011,Royal Crown (VI)
21002022,Crystal Sword (VI)
22054022,Galbadian Armor (VIII)
21001021,Danjuro (XII)
21001030,Mesmerize Blade (VIII)
21003010,Nodachi (X)
21010011,Hayate Bow (V)
21002041,Defender (I)
21008007,Gaia Rod (XII)
21008017,Ice Rod (IV)
22052008,Dragon Helm (III)
21006012,Golden Spear (VI)
22054009,Demon Mail (III)
22051007,Lamia's Tiara (V)
22052017,Diamond Helm (III)
21010009,Aevis Killer (XII)
23080021,Angel Ring (V)
22055007,Luminous Robe (V)
23080011,Silver Glasses (VII)
23080011,Silver Glasses (VII)
23080019,Hyper Wrist (VI)
23080005,Fire Ring (VII)
22055012,Black Robe (IV)
21001017,Gladius (IX)
22052009,Viking Helm (III)
22051006,Gold Hairpin (V)
21001016,Platinum Dagger (XII)
21014001,Healing Grimoire
21002020,Defender (IV)
22053014,Black Garb (IV)
22055013,White Robe (IV)
21002040,Warrior's Sword (X)
21003007,Kiku-ichimonji (VI)
21008006,Thunder Rod (V)
22053010,Black Belt Gi (III)
22054015,Genji Armor (V)
22054015,Genji Armor (V)
21002018,Sleep Blade (IV)
21002033,Zantetsuken (VI)
21007015,Metal Knuckle (VII)
22054014,Crystal Armor (V)
21007019,Power Glove (XIII)
21006010,Trident (XII)
22050018,Golden Shield (II)
21002042,Blitz Sword (VIII)
21013001,Moonring Blade (VI)
21001019,Maneater (VI)
23080023,Durable Power Wristband (XIII)
23080014,Peace Ring (VII)
23080017,Jeweled Ring (VI)
23080015,Barrier Ring (VI)
21002030,Diamond Sword (XII)
22051012,Mystery Veil (VI)
21001021,Danjuro (XII)
22051019,Ten-gallon Hat (VIII)
21002032,Thunder Blade (VI)
21009024,Healer's Staff (XIII)
21002038,Wing Sword (II)
21001029,Dancing Dagger (IV)
21013007,Rising Sun (VI)
21006012,Golden Spear (VI)
23080019,Hyper Wrist (VI)
23080018,Angel Wings (VI)
23080020,Hero's Ring (VI)
21002005,Coral Sword (V)
23080005,Fire Ring (VII)
21002025,Brotherhood (X)
21006020,Heat Lance (X)
22051020,Crusader Mask (X)
22053020,Crusader Cuirass (X)
21002044,Fencing Sabre (X)
23080010,Star Pendant (VII)
21002061,Soldier's Sabre (X)
22053018,Bright Armguard (X)
22053015,Red Jacket (VI)
23080024,Safety Bit (X)
22056014,Silver Bangle (XIII)
22052016,Dark Helm (IV)
22050019,Emerald Shield (X)
22052016,Dark Helm (IV)
21014003,Sentinel's Grimoire
22052015,Crystal Helm (VI)
21008017,Ice Rod (IV)
22055020,Magician Robe (IX)
21008029,Stardust Rod (IX)
23080041,Power Belt (IX)
21010011,Hayate Bow (V)
23080074,Magic Armlet (IX)
21008018,Gravity Rod (VI)
22054021,Knight's Armor (I)
21002009,Enhancer (V)
21002052,Diamond Sword (IX)
21001037,Mage Masher (IX)
22056012,Wizard Armlet (X)
22051019,Ten-gallon Hat (VIII)
21004011,Hammerhead (XII)
21015002,Valiant (VIII)
22053014,Black Garb (IV)
22054037,Minotaur Plate (VIII)
22051011,Royal Crown (VI)
21002042,Blitz Sword (VIII)
21013012,Fujin's Chakram (VIII)
21009019,Judgment Staff (V)
22054022,Galbadian Armor (VIII)
23080015,Barrier Ring (VI)
24099005,Giant Adamantite
22053018,Bright Armguard (X)
23080029,White Cape (VII)
21001030,Mesmerize Blade (VIII)
22053033,Survival Vest (IX)
22056013,Gold Bangle (XIII)
21002064,Butterfly Edge (VII)
22056013,Gold Bangle (XIII)
22056013,Gold Bangle (XIII)
22053033,Survival Vest (IX)
22053018,Bright Armguard (X)
22056012,Wizard Armlet (X)
22050019,Emerald Shield (X)
21001044,Shark (VII)
21008014,Empyrean Rod (XII)
21031001,Diamond Pin (VII)
22056011,Edincoat (VII)
23080012,Protect Ring (VII)
21008015,Full Metal Staff (VII)
22056011,Edincoat (VII)
22051019,Ten-gallon Hat (VIII)
22056017,Gold Armlet (VII)
22054014,Crystal Armor (V)
21003022,One-Winged Angel (VII)
21001044,Shark (VII)
22055014,Regal Gown (VI)
22056017,Gold Armlet (VII)
21010011,Hayate Bow (V)
24099005,Giant Adamantite
23080026,Touph Ring (VII)
21015004,Altair (XII)
22055019,Shepherd's Bolero (XII)
22054021,Knight's Armor (I)
22053040,Adamant Vest (IX)
22050028,Kaiser Shield (XII)
21001021,Danjuro (XII)
22050014,Genji Shield (IV)
22050028,Kaiser Shield (XII)
22050028,Kaiser Shield (XII)
22054038,Golden Armor (XII)
21007019,Power Glove (XIII)
22052013,Genji Helm (V)
22050014,Genji Shield (IV)
22053042,Viking Coat (XII)
21001021,Danjuro (XII)
21001034,Gladius (XII)
22054038,Golden Armor (XII)
22054016,Diamond Armor (VI)
21008018,Gravity Rod (VI)
21002038,Wing Sword (II)
21015007,Ras Algethi (XII)
23080054,Sash (XII)
24099005,Giant Adamantite
23080039,Rose Corsage (XII)
22053033,Survival Vest (IX)
21002028,Mythgraven Blade (IV)
22054019,Dark Armor (IV)
21003006,Masamune Blade (VII)
21001021,Danjuro (XII)
21002052,Diamond Sword (IX)
22054029,Diamond Armor (IV)
21006025,Wind Spear (IV)
24098005,Giant Scarletite
24099005,Giant Adamantite
24099005,Giant Adamantite
23080035,Gauntlets (IV)
21009024,Healer's Staff (XIII)
21007019,Power Glove (XIII)
22053033,Survival Vest (IX)
22050014,Genji Shield (IV)
21006025,Wind Spear (IV)
22055024,Monk Robe (X)
23080017,Jeweled Ring (VI)
21006020,Heat Lance (X)
21003006,Masamune Blade (VII)
22056013,Gold Bangle (XIII)
21013012,Fujin's Chakram (VIII)
21002041,Defender (I)
22054037,Minotaur Plate (VIII)
22050019,Emerald Shield (X)
21030001,Official Ball (X)
21008016,Magistral Rod (X)
21010011,Hayate Bow (V)
23080017,Jeweled Ring (VI)
23080089,Soft Bracer (X)
21008014,Empyrean Rod (XII)
21002057,Betrayal Sword (VIII)
22051027,Galbadian Helmet (VIII)
21007008,Wyvern Claws (III)
21012006,Sleipnir's Tail (VIII)
22054038,Golden Armor (XII)
21008045,Morning Star (VIII)
21013012,Fujin's Chakram (VIII)
21002057,Betrayal Sword (VIII)
21008044,Flail (VIII)
22054014,Crystal Armor (V)
23080090,Power Vest (VIII)
23080047,Hyper Wrist (VIII)
22050014,Genji Shield (IV)
21006012,Golden Spear (VI)
22054014,Crystal Armor (V)
22053040,Adamant Vest (IX)
22051045,Defense Veil (X)
21006032,Partisan (VI)
21007022,Kaiser Knuckles (VI)
21009024,Healer's Staff (XIII)
22051012,Mystery Veil (VI)
21013005,Hawkeye (VI)
22056013,Gold Bangle (XIII)
22050024,Golden Shield (VI)
22054016,Diamond Armor (VI)
22052015,Crystal Helm (VI)
24099005,Giant Adamantite
23080019,Hyper Wrist (VI)
24098005,Giant Scarletite
23080033,Muscle Belt (VI)
22056016,Wizard Bracelet (VII)
22056016,Wizard Bracelet (VII)
21008015,Full Metal Staff (VII)
21008015,Full Metal Staff (VII)
21001044,Shark (VII)
21008015,Full Metal Staff (VII)
22051019,Ten-gallon Hat (VIII)
21031002,Mythril Clip (VII)
21008015,Full Metal Staff (VII)
21002033,Zantetsuken (VI)
22051019,Ten-gallon Hat (VIII)
21031003,Silver Barrette (VII)
22056016,Wizard Bracelet (VII)
22054021,Knight's Armor (I)
22056012,Wizard Armlet (X)
22053033,Survival Vest (IX)
22051019,Ten-gallon Hat (VIII)
22056012,Wizard Armlet (X)
21002064,Butterfly Edge (VII)
21004011,Hammerhead (XII)
22054021,Knight's Armor (I)
22053033,Survival Vest (IX)
22056016,Wizard Bracelet (VII)
21004007,Rune Axe (V)
22053018,Bright Armguard (X)
21004009,Giant's Axe (V)
22051007,Lamia's Tiara (V)
23080012,Protect Ring (VII)
24099004,Large Adamantite
24099004,Large Adamantite
24098004,Large Scarletite
24098004,Large Scarletite
24098004,Large Scarletite
24098004,Large Scarletite
22056016,Wizard Bracelet (VII)
21011001,Silver Harp (V)
21002041,Defender (I)
21001020,Swordbreaker (VI)
21007014,Crystal Glove (VII)
21002040,Warrior's Sword (X)
21001019,Maneater (VI)
22056008,Rune Armlet (VII)
24099003,Adamantite
24099003,Adamantite
21002015,Falchion (VI)
21001008,Mythril Dagger (IX)
21008009,Poison Rod (VI)
21011001,Silver Harp (V)
22052007,Mythril Helm (IV)
21001004,Kunai (IV)
21002004,Mythril Sword (IV)
22051013,Wizard's Hat (IV)
22051013,Wizard's Hat (IV)
22050006,Mythril Shield (IV)
21005004,Gaia Hammer (V)
21012002,Blitz Whip (IV)
22056002,Iron Bangle (VII)
21001006,Chopper (XII)
21013002,Boomerang (VI)
22054017,Mythril Vest (VI)
22056001,Bronze Bangle (VII)
21001015,Mage Masher (IV)
22056003,Mythril Armlet (VII)
21013003,Chakram (III)
21003006,Masamune Blade (VII)
22053007,Kenpo Gi (IV)
22054013,Ice Armor (IV)
22050012,Aegis Shield (IV)
22053015,Red Jacket (VI)
21004001,Battle Axe (V)
22054014,Crystal Armor (V)
22051017,Beret (VI)
21001004,Kunai (IV)
21001006,Chopper (XII)
21006006,Javelin (V)
22051001,Plumed Hat (V)
21011001,Silver Harp (V)
21008017,Ice Rod (IV)
21007010,Venom Claws (VI)
21012001,Whip (IV)
22053020,Crusader Cuirass (X)
23080001,Power Wrist (VII)
21002044,Fencing Sabre (X)
23080001,Power Wrist (VII)
22051020,Crusader Mask (X)
21008005,Flame Rod (V)
21009012,Glacial Staff (XII)
21009012,Glacial Staff (XII)
21003008,Ashura (IV)
21006003,Partisan (XII)
21007016,Mythril Claw (VII)
21001002,Mythril Knife (II)
22053020,Crusader Cuirass (X)
21010009,Aevis Killer (XII)
22051020,Crusader Mask (X)
22051020,Crusader Mask (X)
22054010,Golden Armor (VI)
22051020,Crusader Mask (X)
22054021,Knight's Armor (I)
21006003,Partisan (XII)
21008014,Empyrean Rod (XII)
22054007,Mythril Armor (IV)
21007009,Tiger Claws (III)
21007015,Metal Knuckle (VII)
21009011,Storm Staff (XII)
22051027,Galbadian Helmet (VIII)
21008044,Flail (VIII)
22054012,Flame Mail (IV)
21002032,Thunder Blade (VI)
22053009,Mirage Vest (V)
21006005,Mythril Spear (VI)
23080001,Power Wrist (VII)
22053013,Diamond Vest (VI)
21006003,Partisan (XII)
21006005,Mythril Spear (VI)
21007006,Mythril Claws (VI)
22055012,Black Robe (IV)
23080002,Earring (VII)
22053013,Diamond Vest (VI)
22052007,Mythril Helm (IV)
21009006,Power Staff (IV)
22051013,Wizard's Hat (IV)
22056001,Bronze Bangle (VII)
22056001,Bronze Bangle (VII)
22051001,Plumed Hat (V)
22056005,Silver Armlet (VII)
22051019,Ten-gallon Hat (VIII)
21009006,Power Staff (IV)
21009011,Storm Staff (XII)
21009002,Oak Staff (XII)
21007007,Diamond Knuckle (VII)
22051013,Wizard's Hat (IV)
22051009,Red Cap (VI)
21002064,Butterfly Edge (VII)
21001017,Gladius (IX)
21031002,Mythril Clip (VII)
21002005,Coral Sword (V)
21007006,Mythril Claws (VI)
24098002,Small Scarletite
22053007,Kenpo Gi (IV)
22056001,Bronze Bangle (VII)
22056001,Bronze Bangle (VII)
21010001,Silver Bow (V)
24098002,Small Scarletite
22056006,Diamond Bangle (VII)
21004003,Broadaxe (XII)
22054013,Ice Armor (IV)
22051013,Wizard's Hat (IV)
21013002,Boomerang (VI)
21013002,Boomerang (VI)
21004003,Broadaxe (XII)
21013002,Boomerang (VI)
22056001,Bronze Bangle (VII)
22051013,Wizard's Hat (IV)
22056001,Bronze Bangle (VII)
22056001,Bronze Bangle (VII)
21007001,Leather Glove (VII)
21006001,Spear (XII)
24099002,Small Adamantite
21008019,Mace (XII)
22056001,Bronze Bangle (VII)
21008002,Rod (IV)
21008002,Rod (IV)
21001010,Dancing Dagger (V)
22052006,Giant's Helm (II)
21004006,Death Sickle (V)
21013004,Shuriken (III)
23080009,Choco Feather (VII)
21008013,Light Rod (III)
21009017,Light Staff (III)
22051010,Hypno Crown (V)
22053015,Red Jacket (VI)
22053013,Diamond Vest (VI)
22052012,Diamond Helm (VI)
21012002,Blitz Whip (IV)
21030001,Official Ball (X)
22055008,White Dress (VI)
21002023,Buster Sword (VII)
21005005,Sledgehammer (XII)
23080014,Peace Ring (VII)
23080020,Hero's Ring (VI)
23080019,Hyper Wrist (VI)
21010010,Killer Bow (V)
21008014,Empyrean Rod (XII)
21001012,Ripper (II)
22052013,Genji Helm (V)
21004009,Giant's Axe (V)
21002019,Icebrand (IV)
23080009,Choco Feather (VII)
21008010,Punisher (VI)
22050014,Genji Shield (IV)
22055015,Gaia Vest (III)
21008018,Gravity Rod (VI)
21011002,Madhura Harp (III)
22051018,Feathered Hat (III)
21004007,Rune Axe (V)
21009019,Judgment Staff (V)
21001007,Cat Claws (II)
22051011,Royal Crown (VI)
21002022,Crystal Sword (VI)
22054022,Galbadian Armor (VIII)
21001021,Danjuro (XII)
21001030,Mesmerize Blade (VIII)
21003010,Nodachi (X)
21010011,Hayate Bow (V)
21002041,Defender (I)
21008007,Gaia Rod (XII)
21008017,Ice Rod (IV)
22052008,Dragon Helm (III)
21006012,Golden Spear (VI)
22054009,Demon Mail (III)
22051007,Lamia's Tiara (V)
22052017,Diamond Helm (III)
21010009,Aevis Killer (XII)
23080021,Angel Ring (V)
22055007,Luminous Robe (V)
23080011,Silver Glasses (VII)
23080011,Silver Glasses (VII)
23080019,Hyper Wrist (VI)
23080005,Fire Ring (VII)
22055012,Black Robe (IV)
21001017,Gladius (IX)
22052009,Viking Helm (III)
22051006,Gold Hairpin (V)
21001016,Platinum Dagger (XII)
21014001,Healing Grimoire
21002020,Defender (IV)
22053014,Black Garb (IV)
22055013,White Robe (IV)
21002040,Warrior's Sword (X)
21003007,Kiku-ichimonji (VI)
21008006,Thunder Rod (V)
22053010,Black Belt Gi (III)
22054015,Genji Armor (V)
22054015,Genji Armor (V)
21002018,Sleep Blade (IV)
21002033,Zantetsuken (VI)
21007015,Metal Knuckle (VII)
22054014,Crystal Armor (V)
21007019,Power Glove (XIII)
21006010,Trident (XII)
22050018,Golden Shield (II)
21002042,Blitz Sword (VIII)
21013001,Moonring Blade (VI)
21001019,Maneater (VI)
23080023,Durable Power Wristband (XIII)
23080014,Peace Ring (VII)
23080017,Jeweled Ring (VI)
23080015,Barrier Ring (VI)
21002030,Diamond Sword (XII)
22051012,Mystery Veil (VI)
21001021,Danjuro (XII)
22051019,Ten-gallon Hat (VIII)
21002032,Thunder Blade (VI)
21009024,Healer's Staff (XIII)
21002038,Wing Sword (II)
21001029,Dancing Dagger (IV)
21013007,Rising Sun (VI)
21006012,Golden Spear (VI)
23080019,Hyper Wrist (VI)
23080018,Angel Wings (VI)
23080020,Hero's Ring (VI)
21002005,Coral Sword (V)
23080005,Fire Ring (VII)
21002025,Brotherhood (X)
21006020,Heat Lance (X)
22051020,Crusader Mask (X)
22053020,Crusader Cuirass (X)
21002044,Fencing Sabre (X)
23080010,Star Pendant (VII)
21002061,Soldier's Sabre (X)
22053018,Bright Armguard (X)
22053015,Red Jacket (VI)
23080024,Safety Bit (X)
22056014,Silver Bangle (XIII)
22052016,Dark Helm (IV)
22050019,Emerald Shield (X)
22052016,Dark Helm (IV)
21014003,Sentinel's Grimoire
22052015,Crystal Helm (VI)
21008017,Ice Rod (IV)
22055020,Magician Robe (IX)
21008029,Stardust Rod (IX)
23080041,Power Belt (IX)
21010011,Hayate Bow (V)
23080074,Magic Armlet (IX)
21008018,Gravity Rod (VI)
22054021,Knight's Armor (I)
21002009,Enhancer (V)
21002052,Diamond Sword (IX)
21001037,Mage Masher (IX)
22056012,Wizard Armlet (X)
22051019,Ten-gallon Hat (VIII)
21004011,Hammerhead (XII)
21015002,Valiant (VIII)
22053014,Black Garb (IV)
22054037,Minotaur Plate (VIII)
22051011,Royal Crown (VI)
21002042,Blitz Sword (VIII)
21013012,Fujin's Chakram (VIII)
21009019,Judgment Staff (V)
22054022,Galbadian Armor (VIII)
23080015,Barrier Ring (VI)
24099005,Giant Adamantite
22053018,Bright Armguard (X)
23080029,White Cape (VII)
21001030,Mesmerize Blade (VIII)
22053033,Survival Vest (IX)
22056013,Gold Bangle (XIII)
21002064,Butterfly Edge (VII)
22056013,Gold Bangle (XIII)
22056013,Gold Bangle (XIII)
22053033,Survival Vest (IX)
22053018,Bright Armguard (X)
22056012,Wizard Armlet (X)
22050019,Emerald Shield (X)
21001044,Shark (VII)
21008014,Empyrean Rod (XII)
21031001,Diamond Pin (VII)
22056011,Edincoat (VII)
23080012,Protect Ring (VII)
21008015,Full Metal Staff (VII)
22056011,Edincoat (VII)
22051019,Ten-gallon Hat (VIII)
22056017,Gold Armlet (VII)
22054014,Crystal Armor (V)
21003022,One-Winged Angel (VII)
21001044,Shark (VII)
22055014,Regal Gown (VI)
22056017,Gold Armlet (VII)
21010011,Hayate Bow (V)
24099005,Giant Adamantite
23080026,Touph Ring (VII)
21015004,Altair (XII)
22055019,Shepherd's Bolero (XII)
22054021,Knight's Armor (I)
22053040,Adamant Vest (IX)
22050028,Kaiser Shield (XII)
21001021,Danjuro (XII)
22050014,Genji Shield (IV)
22050028,Kaiser Shield (XII)
22050028,Kaiser Shield (XII)
22054038,Golden Armor (XII)
21007019,Power Glove (XIII)
22052013,Genji Helm (V)
22050014,Genji Shield (IV)
22053042,Viking Coat (XII)
21001021,Danjuro (XII)
21001034,Gladius (XII)
22054038,Golden Armor (XII)
22054016,Diamond Armor (VI)
21008018,Gravity Rod (VI)
21002038,Wing Sword (II)
21015007,Ras Algethi (XII)
23080054,Sash (XII)
24099005,Giant Adamantite
23080039,Rose Corsage (XII)
22053033,Survival Vest (IX)
21002028,Mythgraven Blade (IV)
22054019,Dark Armor (IV)
21003006,Masamune Blade (VII)
21001021,Danjuro (XII)
21002052,Diamond Sword (IX)
22054029,Diamond Armor (IV)
21006025,Wind Spear (IV)
24098005,Giant Scarletite
24099005,Giant Adamantite
24099005,Giant Adamantite
23080035,Gauntlets (IV)
21009024,Healer's Staff (XIII)
21007019,Power Glove (XIII)
22053033,Survival Vest (IX)
22050014,Genji Shield (IV)
21006025,Wind Spear (IV)
22055024,Monk Robe (X)
23080017,Jeweled Ring (VI)
21006020,Heat Lance (X)
21003006,Masamune Blade (VII)
22056013,Gold Bangle (XIII)
21013012,Fujin's Chakram (VIII)
21002041,Defender (I)
22054037,Minotaur Plate (VIII)
22050019,Emerald Shield (X)
21030001,Official Ball (X)
21008016,Magistral Rod (X)
21010011,Hayate Bow (V)
23080017,Jeweled Ring (VI)
23080089,Soft Bracer (X)
21008014,Empyrean Rod (XII)
21002057,Betrayal Sword (VIII)
22051027,Galbadian Helmet (VIII)
21007008,Wyvern Claws (III)
21012006,Sleipnir's Tail (VIII)
22054038,Golden Armor (XII)
21008045,Morning Star (VIII)
21013012,Fujin's Chakram (VIII)
21002057,Betrayal Sword (VIII)
21008044,Flail (VIII)
22054014,Crystal Armor (V)
23080090,Power Vest (VIII)
23080047,Hyper Wrist (VIII)
22050014,Genji Shield (IV)
21006012,Golden Spear (VI)
22054014,Crystal Armor (V)
22053040,Adamant Vest (IX)
22051045,Defense Veil (X)
21006032,Partisan (VI)
21007022,Kaiser Knuckles (VI)
21009024,Healer's Staff (XIII)
22051012,Mystery Veil (VI)
21013005,Hawkeye (VI)
22056013,Gold Bangle (XIII)
22050024,Golden Shield (VI)
22054016,Diamond Armor (VI)
22052015,Crystal Helm (VI)
24099005,Giant Adamantite
23080019,Hyper Wrist (VI)
24098005,Giant Scarletite
23080033,Muscle Belt (VI)
22056016,Wizard Bracelet (VII)
22056016,Wizard Bracelet (VII)
21008015,Full Metal Staff (VII)
21008015,Full Metal Staff (VII)
21001044,Shark (VII)
21008015,Full Metal Staff (VII)
22051019,Ten-gallon Hat (VIII)
21031002,Mythril Clip (VII)
21008015,Full Metal Staff (VII)
21002033,Zantetsuken (VI)
22051019,Ten-gallon Hat (VIII)
21031003,Silver Barrette (VII)
22056016,Wizard Bracelet (VII)
22054021,Knight's Armor (I)
22056012,Wizard Armlet (X)
22053033,Survival Vest (IX)
22051019,Ten-gallon Hat (VIII)
22056012,Wizard Armlet (X)
21002064,Butterfly Edge (VII)
21004011,Hammerhead (XII)
22054021,Knight's Armor (I)
22053033,Survival Vest (IX)
22056016,Wizard Bracelet (VII)
21004007,Rune Axe (V)
22053018,Bright Armguard (X)
21004009,Giant's Axe (V)
22051007,Lamia's Tiara (V)
23080012,Protect Ring (VII)
24099004,Large Adamantite
24099004,Large Adamantite
24098004,Large Scarletite
24098004,Large Scarletite
24098004,Large Scarletite
24098004,Large Scarletite
22056016,Wizard Bracelet (VII)
21011001,Silver Harp (V)
21002041,Defender (I)
21001020,Swordbreaker (VI)
21007014,Crystal Glove (VII)
21002040,Warrior's Sword (X)
21001019,Maneater (VI)
22056008,Rune Armlet (VII)
24099003,Adamantite
24099003,Adamantite
21002015,Falchion (VI)
21001008,Mythril Dagger (IX)
21008009,Poison Rod (VI)
21011001,Silver Harp (V)
22052007,Mythril Helm (IV)
21001004,Kunai (IV)
21002004,Mythril Sword (IV)
22051013,Wizard's Hat (IV)
22051013,Wizard's Hat (IV)
22050006,Mythril Shield (IV)
21005004,Gaia Hammer (V)
21012002,Blitz Whip (IV)
22056002,Iron Bangle (VII)
21001006,Chopper (XII)
21013002,Boomerang (VI)
22054017,Mythril Vest (VI)
22056001,Bronze Bangle (VII)
21001015,Mage Masher (IV)
22056003,Mythril Armlet (VII)
21013003,Chakram (III)
21003006,Masamune Blade (VII)
22053007,Kenpo Gi (IV)
22054013,Ice Armor (IV)
22050012,Aegis Shield (IV)
22053015,Red Jacket (VI)
21004001,Battle Axe (V)
22054014,Crystal Armor (V)
22051017,Beret (VI)
21001004,Kunai (IV)
21001006,Chopper (XII)
21006006,Javelin (V)
22051001,Plumed Hat (V)
21011001,Silver Harp (V)
21008017,Ice Rod (IV)
21007010,Venom Claws (VI)
21012001,Whip (IV)
22053020,Crusader Cuirass (X)
23080001,Power Wrist (VII)
21002044,Fencing Sabre (X)
23080001,Power Wrist (VII)
22051020,Crusader Mask (X)
21008005,Flame Rod (V)
21009012,Glacial Staff (XII)
21009012,Glacial Staff (XII)
21003008,Ashura (IV)
21006003,Partisan (XII)
21007016,Mythril Claw (VII)
21001002,Mythril Knife (II)
22053020,Crusader Cuirass (X)
21010009,Aevis Killer (XII)
22051020,Crusader Mask (X)
22051020,Crusader Mask (X)
22054010,Golden Armor (VI)
22051020,Crusader Mask (X)
22054021,Knight's Armor (I)
21006003,Partisan (XII)
21008014,Empyrean Rod (XII)
22054007,Mythril Armor (IV)
21007009,Tiger Claws (III)
21007015,Metal Knuckle (VII)
21009011,Storm Staff (XII)
22051027,Galbadian Helmet (VIII)
21008044,Flail (VIII)
22054012,Flame Mail (IV)
21002032,Thunder Blade (VI)
22053009,Mirage Vest (V)
21006005,Mythril Spear (VI)
23080001,Power Wrist (VII)
22053013,Diamond Vest (VI)
21006003,Partisan (XII)
21006005,Mythril Spear (VI)
21007006,Mythril Claws (VI)
22055012,Black Robe (IV)
23080002,Earring (VII)
22053013,Diamond Vest (VI)
22052007,Mythril Helm (IV)
21009006,Power Staff (IV)
22051013,Wizard's Hat (IV)
22056001,Bronze Bangle (VII)
22056001,Bronze Bangle (VII)
22051001,Plumed Hat (V)
22056005,Silver Armlet (VII)
22051019,Ten-gallon Hat (VIII)
21009006,Power Staff (IV)
